parm,estimate,stderr,z,p,min95,max95
"132._at#0.inner",253936.7,12603.879,20.147504,2.830e-90,229233.55,278639.85
"132._at#1.inner",31270.628,409.20002,76.41893,0,30468.611,32072.645
"133._at#0.inner",255130.07,12725.051,20.049435,2.042e-89,230189.43,280070.71
"133._at#1.inner",31441.721,401.00085,78.408115,0,30655.774,32227.668
"134._at#0.inner",256323.45,12846.297,19.9531,1.409e-88,231145.17,281501.73
"134._at#1.inner",31612.814,392.878,80.464709,0,30842.787,32382.841
"135._at#0.inner",257516.82,12967.616,19.858456,9.313e-88,232100.76,282932.88
"135._at#1.inner",31783.907,384.83629,82.590721,0,31029.642,32538.172
"136._at#0.inner",258710.2,13089.005,19.76546,5.906e-87,233056.22,284364.18
"136._at#1.inner",31955,376.88093,84.788051,0,31216.327,32693.673
"137._at#0.inner",259903.58,13210.462,19.674071,3.597e-86,234011.55,285795.61
"137._at#1.inner",32126.093,369.0175,87.058454,0,31402.832,32849.354
"138._at#0.inner",261096.95,13331.986,19.58425,2.107e-85,234966.74,287227.16
"138._at#1.inner",32297.186,361.252,89.40348,0,31589.145,33005.227
"139._at#0.inner",262290.33,13453.575,19.495958,1.188e-84,235921.8,288658.85
"139._at#1.inner",32468.279,353.59088,91.824424,0,31775.254,33161.305
"140._at#0.inner",263483.7,13575.227,19.409157,6.458e-84,236876.75,290090.66
"140._at#1.inner",32639.372,346.04108,94.322246,0,31961.144,33317.6
"141._at#0.inner",264677.08,13696.94,19.323812,3.387e-83,237831.57,291522.59
"141._at#1.inner",32810.465,338.61004,96.897495,0,32146.802,33474.129
"142._at#0.inner",265870.45,13818.712,19.239886,1.716e-82,238786.28,292954.63
"142._at#1.inner",32981.558,331.30576,99.550211,0,32332.211,33630.906
"143._at#0.inner",267063.83,13940.543,19.157348,8.405e-82,239740.87,294386.79
"143._at#1.inner",33152.651,324.1368,102.27981,0,32517.355,33787.948
"144._at#0.inner",268257.2,14062.431,19.076162,3.985e-81,240695.35,295819.06
"144._at#1.inner",33323.744,317.11234,105.08498,0,32702.215,33945.273
"145._at#0.inner",269450.58,14184.373,18.996298,1.830e-80,241649.72,297251.44
"145._at#1.inner",33494.837,310.24219,107.96351,0,32886.774,34102.901
"146._at#0.inner",270643.96,14306.37,18.917724,8.150e-80,242603.99,298683.93
"146._at#1.inner",33665.93,303.53685,110.91217,0,33071.009,34260.852
"147._at#0.inner",271837.33,14428.418,18.840411,3.522e-79,243558.15,300116.51
"147._at#1.inner",33837.023,297.00745,113.92651,0,33254.899,34419.147
"148._at#0.inner",273030.71,14550.518,18.764329,1.479e-78,244512.22,301549.2
"148._at#1.inner",34008.116,290.66588,117.00072,0,33438.422,34577.811
"149._at#0.inner",274224.08,14672.668,18.689449,6.033e-78,245466.18,302981.98
"149._at#1.inner",34179.209,284.52467,120.1274,0,33621.551,34736.867
"150._at#0.inner",275417.46,14794.866,18.615745,2.395e-77,246420.05,304414.86
"150._at#1.inner",34350.302,278.59709,123.29742,0,33804.262,34896.343
"151._at#0.inner",276610.83,14917.112,18.54319,9.256e-77,247373.83,305847.84
"151._at#1.inner",34521.395,272.89705,126.4997,0,33986.527,35056.264
"152._at#0.inner",277804.21,15039.403,18.471758,3.485e-76,248327.52,307280.9
"152._at#1.inner",34692.488,267.43911,129.72107,0,34168.317,35216.659
"153._at#0.inner",278997.59,15161.74,18.401422,1.280e-75,249281.12,308714.05
"153._at#1.inner",34863.581,262.23838,132.94614,0,34349.604,35377.559
"154._at#0.inner",280190.96,15284.121,18.332161,4.583e-75,250234.63,310147.29
"154._at#1.inner",35034.674,257.31046,136.15721,0,34530.355,35538.994
"155._at#0.inner",281384.34,15406.545,18.263948,1.603e-74,251188.06,311580.61
"155._at#1.inner",35205.767,252.67131,139.33425,0,34710.541,35700.994
"156._at#0.inner",282577.71,15529.011,18.196762,5.475e-74,252141.41,313014.01
"156._at#1.inner",35376.86,248.33711,142.45499,0,34890.129,35863.592
"157._at#0.inner",283771.09,15651.517,18.13058,1.828e-73,253094.68,314447.5
"157._at#1.inner",35547.953,244.32409,145.49508,0,35069.087,36026.82
"158._at#0.inner",284964.46,15774.064,18.06538,5.971e-73,254047.87,315881.06
"158._at#1.inner",35719.047,240.64833,148.4284,0,35247.384,36190.709
"159._at#0.inner",286157.84,15896.65,18.001141,1.908e-72,255000.98,317314.7
"159._at#1.inner",35890.14,237.32549,151.2275,0,35424.99,36355.289
"160._at#0.inner",287351.22,16019.274,17.937843,5.973e-72,255954.02,318748.42
"160._at#1.inner",36061.233,234.37058,153.86416,0,35601.875,36520.59
"161._at#0.inner",288544.59,16141.935,17.875465,1.831e-71,256906.98,320182.2
"161._at#1.inner",36232.326,231.79768,156.31013,0,35778.01,36686.641
"162._at#0.inner",289737.97,16264.633,17.813987,5.505e-71,257859.87,321616.06
"162._at#1.inner",36403.419,229.61963,158.53792,0,35953.372,36853.465
"163._at#0.inner",290931.34,16387.366,17.753392,1.623e-70,258812.69,323049.99
"163._at#1.inner",36574.512,227.84775,160.52172,0,36127.938,37021.085
"164._at#0.inner",292124.72,16510.135,17.69366,4.693e-70,259765.45,324483.99
"164._at#1.inner",36745.605,226.49157,162.23829,0,36301.689,37189.52
"165._at#0.inner",293318.09,16632.937,17.634774,1.332e-69,260718.14,325918.05
"165._at#1.inner",36916.698,225.5586,163.66788,0,36474.611,37358.784
"166._at#0.inner",294511.47,16755.773,17.576716,3.715e-69,261670.76,327352.18
"166._at#1.inner",37087.791,225.05409,164.79501,0,36646.693,37528.889
"167._at#0.inner",295704.85,16878.641,17.51947,1.018e-68,262623.32,328786.37
"167._at#1.inner",37258.884,224.98093,165.60907,0,36817.929,37699.838
"168._at#0.inner",296898.22,17001.541,17.463018,2.741e-68,263575.81,330220.63
"168._at#1.inner",37429.977,225.33954,166.10479,0,36988.319,37871.634
"169._at#0.inner",298091.6,17124.473,17.407344,7.257e-68,264528.25,331654.95
"169._at#1.inner",37601.07,226.12786,166.28234,0,37157.867,38044.272
"170._at#0.inner",299284.97,17247.435,17.352434,1.891e-67,265480.62,333089.32
"170._at#1.inner",37772.163,227.34143,166.14729,0,37326.582,38217.744
"171._at#0.inner",300478.35,17370.427,17.298271,4.847e-67,266432.94,334523.76
"171._at#1.inner",37943.256,228.97348,165.71027,0,37494.476,38392.036
"172._at#0.inner",301671.72,17493.448,17.244841,1.223e-66,267385.2,335958.25
"172._at#1.inner",38114.349,231.01514,164.98637,0,37661.567,38567.13
"173._at#0.inner",302865.1,17616.498,17.192129,3.042e-66,268337.4,337392.8
"173._at#1.inner",38285.442,233.45567,163.99448,0,37827.877,38743.007
"174._at#0.inner",304058.47,17739.576,17.140121,7.450e-66,269289.55,338827.4
"174._at#1.inner",38456.535,236.28271,162.75645,0,37993.429,38919.64
"175._at#0.inner",305251.85,17862.681,17.088804,1.798e-65,270241.64,340262.06
"175._at#1.inner",38627.628,239.48256,161.2962,0,38158.251,39097.005
"176._at#0.inner",306445.23,17985.813,17.038164,4.280e-65,271193.68,341696.77
"176._at#1.inner",38798.721,243.04052,159.6389,0,38322.37,39275.072
"177._at#0.inner",307638.6,18108.972,16.988187,1.004e-64,272145.67,343131.53
"177._at#1.inner",38969.814,246.94109,157.81017,0,38485.818,39453.81
"178._at#0.inner",308831.98,18232.156,16.938862,2.326e-64,273097.61,344566.35
"178._at#1.inner",39140.907,251.16831,155.83537,0,38648.626,39633.188
"179._at#0.inner",310025.35,18355.366,16.890176,5.314e-64,274049.5,346001.21
"179._at#1.inner",39312,255.70599,153.73906,0,38810.825,39813.175
"180._at#0.inner",311218.73,18478.601,16.842116,1.199e-63,275001.34,347436.12
"180._at#1.inner",39483.093,260.53791,151.54452,0,38972.448,39993.738
"181._at#0.inner",312412.1,18601.859,16.794671,2.670e-63,275953.13,348871.08
"181._at#1.inner",39654.186,265.64801,149.27342,0,39133.525,40174.847
"182._at#0.inner",313605.48,18725.142,16.747829,5.873e-63,276904.88,350306.08
"182._at#1.inner",39825.279,271.02055,146.94561,0,39294.089,40356.47
"183._at#0.inner",314798.86,18848.448,16.70158,1.276e-62,277856.58,351741.14
"183._at#1.inner",39996.372,276.64024,144.57901,0,39454.167,40538.577
"184._at#0.inner",315992.23,18971.777,16.655911,2.741e-62,278808.23,353176.23
"184._at#1.inner",40167.465,282.49234,142.18957,0,39613.79,40721.14
"185._at#0.inner",317185.61,19095.129,16.610813,5.820e-62,279759.84,354611.37
"185._at#1.inner",40338.558,288.56271,139.79131,0,39772.986,40904.131
"186._at#0.inner",318378.98,19218.502,16.566275,1.222e-61,280711.41,356046.55
"186._at#1.inner",40509.651,294.83786,137.39637,0,39931.78,41087.523
"187._at#0.inner",319572.36,19341.897,16.522286,2.536e-61,281662.94,357481.78
"187._at#1.inner",40680.744,301.305,135.01516,0,40090.197,41271.291
"188._at#0.inner",320765.73,19465.313,16.478837,5.208e-61,282614.42,358917.05
"188._at#1.inner",40851.837,307.95204,132.65649,0,40248.262,41455.412
"189._at#0.inner",321959.11,19588.75,16.435919,1.058e-60,283565.86,360352.36
"189._at#1.inner",41022.93,314.76757,130.32769,0,40405.997,41639.863
"190._at#0.inner",323152.49,19712.208,16.393521,2.128e-60,284517.27,361787.7
"190._at#1.inner",41194.023,321.7409,128.03477,0,40563.423,41824.624
"191._at#0.inner",324345.86,19835.685,16.351634,4.235e-60,285468.63,363223.09
"191._at#1.inner",41365.116,328.86197,125.78261,0,40720.559,42009.674
"192._at#0.inner",325539.24,19959.183,16.310249,8.345e-60,286419.96,364658.52
"192._at#1.inner",41536.209,336.12141,123.57502,0,40877.423,42194.995
"193._at#0.inner",326732.61,20082.699,16.269358,1.629e-59,287371.25,366093.98
"193._at#1.inner",41707.302,343.51044,121.41495,0,41034.034,42380.57
"194._at#0.inner",327925.99,20206.234,16.228951,3.148e-59,288322.5,367529.48
"194._at#1.inner",41878.395,351.02088,119.30457,0,41190.407,42566.384
"195._at#0.inner",329119.36,20329.788,16.189021,6.028e-59,289273.71,368965.02
"195._at#1.inner",42049.488,358.64509,117.2454,0,41346.557,42752.42
"196._at#0.inner",330312.74,20453.361,16.149558,1.144e-58,290224.89,370400.59
"196._at#1.inner",42220.581,366.37598,115.2384,0,41502.498,42938.665
"197._at#0.inner",331506.12,20576.951,16.110556,2.151e-58,291176.03,371836.2
"197._at#1.inner",42391.674,374.20694,113.28404,0,41658.242,43125.106
"198._at#0.inner",332699.49,20700.559,16.072006,4.009e-58,292127.14,373271.84
"198._at#1.inner",42562.767,382.13181,111.38242,0,41813.803,43311.732
"199._at#0.inner",333892.87,20824.184,16.033899,7.408e-58,293078.22,374707.52
"199._at#1.inner",42733.86,390.14487,109.53331,0,41969.191,43498.53
"200._at#0.inner",335086.24,20947.826,15.99623,1.357e-57,294029.26,376143.23
"200._at#1.inner",42904.953,398.24079,107.73621,0,42124.416,43685.491
