parm,estimate,stderr,z,p,min95,max95
"79._at#0.inner",-3.9637132,.03820451,-103.74989,0,-4.0385927,-3.8888338
"79._at#1.inner",-4.0065941,.00071141,-5631.9033,0,-4.0079884,-4.0051997
"80._at#0.inner",-3.9590034,.04061225,-97.482978,0,-4.0386019,-3.8794048
"80._at#1.inner",-4.0041509,.00074494,-5375.145,0,-4.0056109,-4.0026908
"81._at#0.inner",-3.9542206,.04311454,-91.714322,0,-4.0387236,-3.8697177
"81._at#1.inner",-4.0017241,.00077874,-5138.7221,0,-4.0032504,-4.0001978
"82._at#0.inner",-3.9493641,.04571311,-86.394565,0,-4.0389602,-3.8597681
"82._at#1.inner",-3.9993157,.00081056,-4933.996,0,-4.0009044,-3.997727
"83._at#0.inner",-3.9444329,.04840971,-81.480199,0,-4.0393142,-3.8495517
"83._at#1.inner",-3.9969277,.00083832,-4767.765,0,-3.9985708,-3.9952846
"84._at#0.inner",-3.9394262,.05120609,-76.932761,0,-4.0397883,-3.8390641
"84._at#1.inner",-3.994562,.00086012,-4644.1912,0,-3.9962478,-3.9928762
"85._at#0.inner",-3.9343429,.054104,-72.718149,0,-4.0403848,-3.828301
"85._at#1.inner",-3.9922206,.00087425,-4566.4358,0,-3.9939342,-3.9905071
"86._at#0.inner",-3.9291821,.05710518,-68.806051,0,-4.0411063,-3.817258
"86._at#1.inner",-3.9899056,.00087923,-4537.9497,0,-3.9916289,-3.9881823
"87._at#0.inner",-3.9239431,.06021138,-65.169455,0,-4.0419553,-3.805931
"87._at#1.inner",-3.9876188,.0008738,-4563.5327,0,-3.9893315,-3.9859062
"88._at#0.inner",-3.9186248,.06342435,-61.78423,0,-4.0429343,-3.7943154
"88._at#1.inner",-3.9853623,.00085701,-4650.288,0,-3.987042,-3.9836826
"89._at#0.inner",-3.9132264,.06674584,-58.628772,0,-4.0440459,-3.782407
"89._at#1.inner",-3.983138,.00082835,-4808.4935,0,-3.9847616,-3.9815145
"90._at#0.inner",-3.9077469,.07017758,-55.683694,0,-4.0452925,-3.7702014
"90._at#1.inner",-3.980948,.00078799,-5052.0335,0,-3.9824924,-3.9794035
