parm,estimate,stderr,z,p,min95,max95
"17._at#1.inner",17437.207,20560.136,.84810759,.39637805,-22859.918,57734.333
"18._at#0.inner",5212.0064,129.38528,40.282841,0,4958.4159,5465.5969
"18._at#1.inner",16290.707,19415.518,.83905603,.40143787,-21763.008,54344.423
"19._at#0.inner",5186.3232,122.78512,42.23902,0,4945.6688,5426.9776
"19._at#1.inner",15196.987,18312.413,.82987352,.4066103,-20694.683,51088.657
"20._at#0.inner",5153.8752,115.60415,44.582095,0,4927.2952,5380.4551
"20._at#1.inner",14155.011,17250.091,.82057601,.41188782,-19654.546,47964.568
"21._at#0.inner",5114.6918,108.09316,47.317444,0,4902.8331,5326.5505
"21._at#1.inner",13163.745,16227.821,.81118377,.41726015,-18642.199,44969.688
"22._at#0.inner",5068.8024,100.53791,50.416826,0,4871.7517,5265.8531
"22._at#1.inner",12222.153,15244.871,.80172232,.4227136,-17657.245,42101.552
"23._at#0.inner",5016.2365,93.263911,53.785397,0,4833.4425,5199.0304
"23._at#1.inner",11329.203,14300.512,.79222354,.42823034,-16699.287,39357.692
"24._at#0.inner",4957.0234,86.636054,57.216633,0,4787.2198,5126.8269
"24._at#1.inner",10483.857,13394.013,.78272708,.4337874,-15767.927,36735.641
"25._at#0.inner",4891.1925,81.044731,60.351765,0,4732.3478,5050.0373
"25._at#1.inner",9685.0822,12524.644,.77328204,.43935548,-14862.769,34232.933
"26._at#0.inner",4818.7734,76.866672,62.690022,0,4668.1175,4969.4293
"26._at#1.inner",8931.8431,11691.673,.76394908,.44489759,-13983.416,31847.102
"27._at#0.inner",4739.7953,74.394927,63.71127,0,4593.9839,4885.6067
"27._at#1.inner",8223.1051,10894.372,.75480306,.45036716,-13129.471,29575.681
"28._at#0.inner",4654.2878,73.755401,63.104365,0,4509.7298,4798.8457
"28._at#1.inner",7557.8334,10132.009,.74593634,.45570587,-12300.539,27416.205
"29._at#0.inner",4562.2801,74.85514,60.94812,0,4415.5667,4708.9935
"29._at#1.inner",6934.9931,9403.854,.73746285,.46084092,-11496.222,25366.208
"30._at#0.inner",4463.8018,77.401102,57.671036,0,4312.0984,4615.5051
"30._at#1.inner",6353.5494,8709.1783,.7295234,.46568156,-10716.126,23423.225
"31._at#0.inner",4358.8822,80.978575,53.827598,0,4200.1671,4517.5973
"31._at#1.inner",5812.4676,8047.2518,.72229225,.47011482,-9959.8561,21584.791
"32._at#0.inner",4247.5507,85.140316,49.88883,0,4080.6788,4414.4227
"32._at#1.inner",5310.7129,7417.3452,.71598567,.4740002,-9227.0165,19848.442
"33._at#0.inner",4129.8369,89.468631,46.159607,0,3954.4816,4305.1922
"33._at#1.inner",4847.2504,6818.7295,.71087296,.47716296,-8517.2138,18211.715
"34._at#0.inner",4005.77,93.604473,42.794643,0,3822.3086,4189.2314
"34._at#1.inner",4421.0455,6250.6762,.70729076,.47938581,-7830.0547,16672.146
"35._at#0.inner",3875.3795,97.255419,39.84744,0,3684.7623,4065.9966
"35._at#1.inner",4031.0632,5712.4572,.70566186,.48039844,-7165.1472,15227.274
