parm,estimate,stderr,z,p,min95,max95
"24._at#1.inner",-2220.3813,919.41338,-2.4149978,.0157353,-4022.3984,-418.36419
"25._at#0.inner",34.431685,3.1692213,10.864399,1.703e-27,28.220126,40.643245
"25._at#1.inner",-2100.115,859.698,-2.442852,.01457171,-3785.0921,-415.13787
"26._at#0.inner",34.13736,3.4332084,9.9432821,2.698e-23,27.408395,40.866325
"26._at#1.inner",-1983.1405,802.49834,-2.4712083,.01346574,-3556.0084,-410.27271
"27._at#0.inner",33.906832,3.7120208,9.1343324,6.581e-20,26.631405,41.182259
"27._at#1.inner",-1869.4102,747.76269,-2.5000046,.01241917,-3334.9981,-403.82221
"28._at#0.inner",33.758098,3.9924654,8.4554516,2.780e-17,25.93301,41.583187
"28._at#1.inner",-1758.876,695.43937,-2.5291579,.01143366,-3121.9121,-395.83989
"29._at#0.inner",33.709155,4.2634094,7.9066191,2.645e-15,25.353026,42.065283
"29._at#1.inner",-1651.4903,645.47668,-2.5585592,.01051069,-2916.6013,-386.37923
"30._at#0.inner",33.777998,4.5157457,7.4800487,7.430e-14,24.927299,42.628697
"30._at#1.inner",-1547.2052,597.82294,-2.5880659,.00965165,-2718.9166,-375.49372
"31._at#0.inner",33.982626,4.7423382,7.1657955,7.734e-13,24.687814,43.277438
"31._at#1.inner",-1445.9728,552.42648,-2.6174937,.00885781,-2528.7089,-363.23683
"32._at#0.inner",34.341034,4.9380805,6.9543284,3.542e-12,24.662574,44.019493
"32._at#1.inner",-1347.7455,509.23563,-2.6466049,.00813043,-2345.829,-349.66201
"33._at#0.inner",34.871219,5.1001343,6.8373138,8.069e-12,24.875139,44.867298
"33._at#1.inner",-1252.4753,468.19874,-2.6750934,.00747084,-2170.128,-334.82268
"34._at#0.inner",35.591178,5.228392,6.8072895,9.945e-12,25.343718,45.838638
"34._at#1.inner",-1160.1145,429.26416,-2.7025656,.00688066,-2001.4568,-318.77225
"35._at#0.inner",36.518907,5.3262076,6.8564558,7.059e-12,26.079732,46.958082
"35._at#1.inner",-1070.6153,392.38029,-2.7285144,.00636203,-1839.6665,-301.56405
