parm,estimate,stderr,z,p,min95,max95
"26._at#1.inner",7429.9269,4534.1466,1.6386605,.10128399,-1456.8372,16316.691
"27._at#0.inner",6600.3773,85.314027,77.365674,0,6433.1648,6767.5897
"27._at#1.inner",7258.9039,4244.5307,1.7101782,.08723292,-1060.2233,15578.031
"28._at#0.inner",6507.8544,88.179672,73.802207,0,6335.0254,6680.6834
"28._at#1.inner",7091.05,3966.9196,1.7875457,.07384934,-683.96955,14866.07
"29._at#0.inner",6408.0851,91.131476,70.316925,0,6229.4707,6586.6995
"29._at#1.inner",6926.3631,3701.0814,1.8714431,.0612837,-327.62318,14180.349
"30._at#0.inner",6300.6621,93.974474,67.046527,0,6116.4756,6484.8487
"30._at#1.inner",6764.841,3446.7849,1.9626525,.04968657,9.2666746,13520.415
"31._at#0.inner",6185.1781,96.544066,64.065854,0,5995.9552,6374.401
"31._at#1.inner",6606.4813,3203.7999,2.0620768,.03920043,327.14888,12885.814
"32._at#0.inner",6061.2256,98.719193,61.398654,0,5867.7395,6254.7116
"32._at#1.inner",6451.2818,2971.8974,2.1707619,.02994917,626.4699,12276.094
"33._at#0.inner",5928.3973,100.43624,59.026476,0,5731.5459,6125.2488
"33._at#1.inner",6299.2403,2750.85,2.289925,.02202566,907.67337,11690.807
"34._at#0.inner",5786.286,101.7064,56.892056,0,5586.9452,5985.6269
"34._at#1.inner",6150.3544,2540.4319,2.4209877,.0154784,1171.1994,11129.509
"35._at#0.inner",5634.4843,102.63863,54.896335,0,5433.3163,5835.6523
"35._at#1.inner",6004.622,2340.4195,2.5656178,.01029922,1417.4841,10591.76
